Name,Phone,Email,Address,Latitude,Longitude,Gender,DOB,Helps
Eric Coleman,3452080590,ugreer@gmail.com,"58963 Martinez Viaduct Suite 367, Gainesville, FL",29.639331,-82.390734,Female,1957-02-17,Clean-up;Babysitting;Medical Camps;Security;Coordination;Emergency Kits
Corey Mckinney,001-228-705-2864x7194,kathleengould@yahoo.com,"315 Johnson Station, Gainesville, FL",29.638302,-82.371376,Male,2004-04-25,Coordination;Awareness;Housing;Clean-up;Equipment;Recovery;Cash Aid
Norman Stewart,(003)769-6626x908,williamskathleen@gmail.com,"07183 Megan Well, Gainesville, FL",29.668199,-82.378033,Female,1979-03-15,Medication;First Aid;Lost & Found;Temporary Shelter
Marcus Clements,+1-344-666-7580x60934,martin96@brady.com,"1023 Charles Glen, Gainesville, FL",29.67572,-82.325687,Other,1995-02-11,Food;Mental Health;Health Kits;Alerts;Relocation;Toolkits
Kayla White,8199792488,dpeck@bean.info,"305 Humphrey Springs Suite 756, Gainesville, FL",29.673682,-82.302373,Male,1989-12-19,Rebuild;Supplies;Recruitment;Communication;Food Packs;Legal
Caleb Benson,968.716.5368x93149,vosborne@gmail.com,"637 Gonzalez Village, Gainesville, FL",29.675934,-82.335764,Male,1977-02-21,Food Packs;Damage Reports;Security
Angela Stein,085.802.0578x47931,kenneth39@rodriguez.com,"225 Denise Road Apt. 128, Gainesville, FL",29.671723,-82.373076,Female,1997-10-21,Recruitment;Triage;Psych Support
Christopher Robinson,110.154.0387x2428,russell96@reed-anderson.com,"4558 Walton Port, Gainesville, FL",29.623215,-82.312154,Female,1961-03-01,Translation;Health Kits;Recovery;Vaccination;Financial;Blood Donation
Johnny Gonzalez,0794105098,fbonilla@yahoo.com,"638 Karen Junctions Apt. 995, Gainesville, FL",29.643212,-82.339647,Other,1994-04-10,Triage;Clothing;Legal;Psych Support
Rebecca Gonzalez,006.699.8250x08840,cheyennecase@lopez-mercado.com,"52621 Pennington Shoals Apt. 954, Gainesville, FL",29.621926,-82.378244,Male,1981-06-18,Needs Assessment;Transport;Mental Health;Relief;Food Packs
Stacey Ortiz,218-014-2981x79444,nicholematthews@hotmail.com,"90050 Jackson Bypass, Gainesville, FL",29.672574,-82.351952,Other,1998-11-27,Housing;Remapping;Transport
Jennifer Conway,001-078-386-5156x66717,wheelerelizabeth@gmail.com,"320 Melissa Plains Suite 433, Gainesville, FL",29.634825,-82.396861,Male,2000-05-20,Awareness;Temporary Schools;Damage Reports;Job Aid;Clean-up
Stephanie Hall,265-802-5677,lewiskelsey@hotmail.com,"3539 Rangel Villages Apt. 806, Gainesville, FL",29.662499,-82.332163,Other,2005-06-28,Food;Recovery;Legal;Counseling;Debris Removal;Medication
Jacqueline Villanueva,001-449-021-1588x6489,josepherica@gmail.com,"63061 Derek Shore Suite 310, Gainesville, FL",29.636608,-82.364917,Other,1956-08-03,Information;Rescue;Trauma Support;Financial;Equipment;Awareness;First Aid
John Williams,001-741-038-2683x899,lthompson@yahoo.com,"82758 Betty Oval Suite 258, Gainesville, FL",29.620203,-82.346064,Other,1989-06-24,Sandbags;Counseling;Resource Sharing;Cash Aid
Robin Bradley,658.195.3409,antonioterry@yahoo.com,"344 Whitney Mill, Gainesville, FL",29.623796,-82.33426,Male,1967-10-08,Damage Reports;Follow-up;Language Help;School;Medication;Cash Aid
Terry Taylor,020-948-9058x21640,roger26@jackson.info,"23384 Vicki Haven Suite 921, Gainesville, FL",29.644804,-82.37699,Female,1960-09-22,Needs Assessment;Waste Removal;Food Packs;Lost & Found;Documentation;Clothing;Assessment
Ellen Moore,001-765-033-7996x9652,joshua15@hotmail.com,"859 Ponce Burgs Suite 497, Gainesville, FL",29.64421,-82.396267,Other,1963-10-28,Recruitment;Resource Sharing;Collection;Food Packs
Danny Mills,+1-095-969-4721x1575,david52@brown.org,"46680 Lindsay Springs Suite 107, Gainesville, FL",29.641482,-82.382516,Female,2004-01-31,Legal;Lost & Found;Awareness;Shelter
Bryan Garza,922-922-9187x4278,rortiz@cole-tate.info,"965 Vanessa Oval, Gainesville, FL",29.666705,-82.375189,Other,1971-02-10,First Aid;Medical Camps;Counseling
Thomas Taylor,001-694-512-2514x01498,katherine62@yahoo.com,"65093 Kathy Corner, Gainesville, FL",29.641851,-82.346611,Other,1960-12-14,Evacuation;Mental Health;Counseling;Vaccination;Trauma Support;Resource Sharing;Sanitation
Nancy Vazquez,+1-483-195-9486x9408,crystalhunter@yahoo.com,"27371 Jocelyn Center Apt. 528, Gainesville, FL",29.622112,-82.324375,Female,1977-09-28,Security;Rescue;Construction;Documentation
Jacob Ford,001-485-593-5093x882,rsanders@williamson.org,"3790 Theodore Valleys Apt. 312, Gainesville, FL",29.624408,-82.345336,Other,1976-04-12,Collection;Contacts;Documentation;Financial Aid;Food Packs;Waste Removal;Water
Brenda Clark,+1-547-331-1500,hannah44@gmail.com,"048 Williams Island Suite 148, Gainesville, FL",29.676184,-82.334455,Female,1990-05-26,Pet Care;Alerts;Medication;Awareness
Eugene Blackburn,4335019159,hugheswilliam@conway.com,"186 Gary Locks Apt. 852, Gainesville, FL",29.666922,-82.361359,Male,1965-12-30,Housing;Transport;Evacuation;Medication;Temporary Shelter
Justin Norris,216.895.2811,kellybutler@curtis-spencer.com,"28336 Payne Falls, Gainesville, FL",29.648824,-82.366338,Female,1980-10-22,Crowd Control;Equipment;Translation;Shelter
Christopher Mcintyre,+1-360-891-6896,richard21@hotmail.com,"76712 Lewis Center, Gainesville, FL",29.627615,-82.387624,Male,1967-11-29,Childcare;Shelter;Collection;Babysitting;Job Aid
Rebecca Cain,(194)937-5046,marcusbrown@gmail.com,"7869 Amy Court Suite 080, Gainesville, FL",29.621495,-82.332527,Female,1958-06-25,Food Packs;Sandbags;Recruitment;Communication;Psych Support;Documentation;Transport
Tyler Hull,178-606-4571,byoung@hotmail.com,"464 Mccarty Overpass, Gainesville, FL",29.629241,-82.342791,Male,1996-07-07,Lost & Found;Waste Removal;Power Supply
Mitchell Stone,953-000-8244,michael54@yahoo.com,"428 Davis Rue Apt. 459, Gainesville, FL",29.654253,-82.393662,Male,1970-03-08,Toolkits;First Aid;Collection;Transport;Awareness;Equipment
Ryan Johnson,(971)953-9925,david49@moore.com,"65331 Katrina Landing, Gainesville, FL",29.659803,-82.368022,Other,1948-12-22,First Aid;Financial Aid;Counseling;Trauma Support;Water;Health Kits;Sandbags
Andrew Contreras,913-124-4541x525,glopez@brown-edwards.biz,"2034 Marcus Brooks Suite 767, Gainesville, FL",29.659406,-82.365957,Female,1959-11-28,Financial Aid;Psych Support;Clearance;Helpline
Joseph Wilson,+1-757-249-8704x6786,zachary46@yahoo.com,"441 Buchanan Garden, Gainesville, FL",29.647181,-82.388977,Other,1973-12-18,Security;Transport;Contacts
Charles Pratt,984-109-2444x9506,john58@hotmail.com,"44770 Ingram Common, Gainesville, FL",29.631149,-82.319761,Female,1965-06-04,Rescue;Psych Support;Counseling;Health Kits;Coordination;Job Aid;Medical
Amanda Alexander,(999)630-1704,courtney24@yahoo.com,"4775 Danielle Curve Suite 309, Gainesville, FL",29.651216,-82.318671,Male,1987-08-24,Recovery;Lost & Found;Training;Supplies
Connie Cabrera,878-407-9606,leemario@gmail.com,"4349 Rose Road, Gainesville, FL",29.628714,-82.36643,Other,1985-03-29,Training;Evacuation;Communication;Supplies;Language Help;Relocation;Babysitting
Kelly Hamilton,(510)286-5666x566,cnguyen@yahoo.com,"3530 Fernandez Estates Apt. 570, Gainesville, FL",29.646475,-82.302784,Male,1980-07-10,Food Packs;Emergency Kits;Rescue;Temporary Shelter;Remapping
Jacqueline Lynn,113.650.3064x9461,marynixon@wilkinson-rollins.com,"1062 Williams Brooks, Gainesville, FL",29.624873,-82.305035,Other,1985-12-19,Clothing;Construction;Toolkits;Shelter;Childcare;Clearance;Sandbags
Charles Smith,001-525-255-4730,tracylyons@hotmail.com,"128 Dixon Isle, Gainesville, FL",29.671579,-82.387368,Female,1998-12-05,Documentation;Crowd Control;Water;Financial;Financial Aid;Coordination
Erin Pierce,(061)801-8233x476,moorekelly@yahoo.com,"012 Whitaker Vista, Gainesville, FL",29.650355,-82.383986,Male,1998-04-25,Counseling;Temporary Schools;Transport;Support;Medical Camps;Alerts;Helpline
Michelle Nguyen,001-611-045-5816x4623,gmarshall@yahoo.com,"227 Williams Manor, Gainesville, FL",29.635085,-82.340048,Male,2004-05-11,Medical;Debris Removal;Documentation;Counseling;Hygiene;Rebuild
Megan Todd,727-297-3225x352,stephanie07@davis.com,"697 Heather Vista Suite 162, Gainesville, FL",29.658229,-82.363125,Other,1953-10-23,Collection;Power Supply;Temporary Schools;Babysitting;Life Skills;Financial;Mental Health
Manuel Matthews,+1-811-282-1511x0056,paulwalton@gmail.com,"2657 Pacheco Pines, Gainesville, FL",29.637939,-82.304488,Male,1952-03-22,Cash Aid;Toolkits;Legal;Babysitting;Financial Aid;Drills
Angel Reed,303.736.7143x4255,frowe@perry.com,"00192 Michelle Row Suite 553, Gainesville, FL",29.666309,-82.395849,Other,1973-01-25,Helpline;Resource Sharing;Cash Aid
Brittany Wilson,395-285-4444,brenda02@gmail.com,"568 Matthew Vista, Gainesville, FL",29.6361,-82.387288,Other,1971-11-16,Trauma Support;Hygiene;Transport;Insurance;Damage Reports;Resource Sharing
Catherine Dennis,820-415-5175,williamsalexander@gmail.com,"67558 Gregory Drive, Gainesville, FL",29.633894,-82.333072,Other,1960-05-02,Remapping;Medical;Insurance;Mental Health;Damage Reports
James King,894-694-1520,klarsen@black.com,"0492 David Divide Apt. 336, Gainesville, FL",29.621583,-82.310323,Female,2001-01-21,Training;Damage Reports;Alerts
Lisa Reid,4308283625,halvarez@yahoo.com,"664 Dylan Field Apt. 471, Gainesville, FL",29.623997,-82.327215,Female,1965-07-12,School;Lost & Found;Financial Aid;Life Skills
Aimee Moore,318.694.5307,johnsonlauren@hotmail.com,"79556 Martinez Glens Apt. 386, Gainesville, FL",29.67553,-82.329761,Female,1960-03-08,Collection;Lost & Found;Assessment;Hazard Map;Remapping;Babysitting
Glenn Harris,1357233308,kdawson@molina-kennedy.net,"37319 Osborn Motorway Apt. 204, Gainesville, FL",29.625408,-82.309222,Other,1960-10-15,Housing;First Aid;Rebuild;Food;Cash Aid;Remapping;Crowd Control
Gary Lopez,865.153.0352x9353,uford@peterson.org,"42431 Parks Coves Suite 072, Gainesville, FL",29.676336,-82.307995,Male,1960-06-21,Recruitment;Information;Counseling;Evacuation;Triage;Debris Removal;Remapping
Benjamin Clark,179.806.1617x343,gatesanne@ward-hensley.com,"197 Lisa Spurs, Gainesville, FL",29.66479,-82.343122,Other,1998-09-16,Resource Sharing;Insurance;Debris Removal;Follow-up;Power Supply;Construction
Stephanie Craig,001-193-455-8176x159,margaret86@jones-simmons.info,"95685 Velasquez Trail Apt. 064, Gainesville, FL",29.63858,-82.395342,Male,2005-01-19,Information;Drills;Life Skills;Relocation;Psych Support
James Espinoza,2060372244,cabrerakatherine@gmail.com,"98290 Sarah Brooks, Gainesville, FL",29.673384,-82.375836,Other,1968-02-13,First Aid;Shelter;Construction;Sandbags
Michael Hickman,874-055-3545x91899,joyschneider@juarez-morris.com,"64462 Gomez Rapid, Gainesville, FL",29.640175,-82.381443,Other,1988-12-03,Remapping;Sandbags;Resource Sharing
Joseph Alexander,476-166-7940x231,donaldgarcia@butler.biz,"2086 Kenneth Falls, Gainesville, FL",29.629785,-82.355334,Male,1999-09-28,Rescue;Assessment;Financial Aid;Trauma Support;Debris Removal;Contacts;Information
Alicia Martinez,910.146.9786,leetony@gmail.com,"142 Gail Spur Suite 421, Gainesville, FL",29.665102,-82.38193,Female,1982-10-23,Pet Care;Remapping;Information;Hazard Map
Henry Lee,(498)427-3190,rivaskathleen@bell.net,"9838 Victor Centers Suite 901, Gainesville, FL",29.63065,-82.366261,Female,1993-11-12,Housing;Lost & Found;Cash Aid;Psych Support
Benjamin Henry,795-281-0589x7869,christopher76@velez.net,"74186 Albert Freeway Suite 331, Gainesville, FL",29.676121,-82.354086,Female,1968-03-29,Temporary Shelter;School;Evacuation;Follow-up;Waste Removal
Shari Powell,906.271.2231,foxdavid@thompson.org,"83027 Griffin Parkways, Gainesville, FL",29.663648,-82.321741,Male,1955-12-17,Evacuation;Waste Removal;Psych Support;Childcare;Crowd Control
Leonard Murphy,909.089.1608x497,mariajones@hotmail.com,"903 Smith Grove Apt. 148, Gainesville, FL",29.670182,-82.322697,Female,1985-05-01,Food Packs;Job Aid;Training;Legal
Shelly Ward,935-892-4515x5479,ppacheco@graham.com,"0586 Matthews Rapids Suite 022, Gainesville, FL",29.658017,-82.321212,Male,1977-09-13,Life Skills;Financial;Training;Communication
David Jones,001-685-894-2122x10103,christine07@underwood.com,"352 Garcia Centers Suite 485, Gainesville, FL",29.645185,-82.344388,Male,1999-10-03,Food Packs;Training;Relief
Connie Stanley,157.265.4826x176,karina78@hotmail.com,"5323 Garcia Pike, Gainesville, FL",29.657048,-82.35355,Male,1984-08-05,Follow-up;Trauma Support;Food;Sanitation;Mental Health
Shane Marshall,+1-859-516-7107x47677,uvasquez@hotmail.com,"34035 Karen Plains Apt. 734, Gainesville, FL",29.638921,-82.31469,Female,2006-09-18,Resource Sharing;Needs Assessment;Medication
Shirley Eaton,9194952669,williamsalex@hotmail.com,"605 Laurie Gateway Apt. 915, Gainesville, FL",29.639391,-82.352696,Other,1989-02-17,Relocation;Transport;Contacts;Helpline
John Martinez,310.780.4375x98506,xmarquez@edwards.net,"2827 Jorge Islands Suite 264, Gainesville, FL",29.663745,-82.371601,Female,1962-02-25,Clean-up;Follow-up;Coordination;Toolkits;Trauma Support;Supplies
Cameron Cooper,550.502.4634x423,kathrynshepherd@yahoo.com,"52000 Taylor Hills, Gainesville, FL",29.632872,-82.304091,Female,1971-06-10,Waste Removal;Vaccination;Pet Care
Ashley Tanner,001-642-706-0204x360,michaelblake@gmail.com,"9395 Katherine Common Apt. 577, Gainesville, FL",29.666613,-82.314744,Female,1960-12-09,Coordination;Sandbags;Awareness;Needs Assessment;Hygiene;Relief;Food
Anthony Ferguson,+1-778-287-6256x609,amartin@gmail.com,"1213 Watson Station, Gainesville, FL",29.634736,-82.348057,Female,1952-10-11,Clean-up;Water;Temporary Schools
Marissa Hunt,+1-081-797-6122x109,crystal96@yahoo.com,"2828 Davis Radial, Gainesville, FL",29.675823,-82.319767,Male,1955-11-15,Housing;Crowd Control;Temporary Shelter;Sanitation
Trevor Dillon,720.211.3950x5154,jonespaul@hotmail.com,"098 Kevin Path, Gainesville, FL",29.678371,-82.398538,Other,1960-04-17,Recovery;Medical Camps;Cash Aid;Clothing;Training
Jessica Roberson,+1-987-478-1646x78521,chayden@curtis.biz,"511 Jenkins Plain, Gainesville, FL",29.656391,-82.329955,Other,1992-06-11,Helpline;Rebuild;Recruitment
Kenneth Williams,382.913.8233,frostmaria@young.net,"36655 Rodriguez Rest Apt. 730, Gainesville, FL",29.655718,-82.374099,Other,1966-07-04,Childcare;Medication;Language Help;Waste Removal;Documentation
Nicholas Ball,(045)040-0315,briana93@kim.com,"99384 Zachary Pine Suite 179, Gainesville, FL",29.675119,-82.348201,Female,1992-10-14,Helpline;Communication;Information;Babysitting;Crowd Control;Cash Aid
Mary Waters,091-832-4381,valeriegardner@alvarez.com,"983 Ortega Mountain, Gainesville, FL",29.657143,-82.339103,Male,1979-11-28,Psych Support;Temporary Schools;Cash Aid;Rescue;Communication
Lisa Strickland,(168)036-3479x824,fitzpatrickscott@hansen.com,"0755 Ashley Mission Suite 214, Gainesville, FL",29.66725,-82.382953,Male,1984-07-19,Clean-up;Assessment;Legal
Adam Pena,(188)850-8793x7262,patriciamoore@gmail.com,"4138 Ramirez Court, Gainesville, FL",29.642294,-82.38992,Other,1959-07-04,Communication;Clean-up;Evacuation;Food Packs;Food;Vaccination;First Aid
Mary Sullivan,238-539-9490,wbaker@rodriguez.com,"4052 Melissa Squares, Gainesville, FL",29.658413,-82.313411,Male,1956-01-12,Crowd Control;Temporary Schools;Triage;Medical Camps;Documentation
Courtney Tyler,516.232.0242x97389,jacksondavid@gmail.com,"06997 April Motorway Suite 184, Gainesville, FL",29.654768,-82.393981,Other,2005-07-02,Awareness;Follow-up;Debris Removal;Childcare
Danielle Mann,3641047863,qgolden@yahoo.com,"6980 Patrick Underpass Suite 231, Gainesville, FL",29.640389,-82.327182,Other,1983-07-30,Financial Aid;Drills;Coordination;Vaccination;Water
Anthony Johnson,518.638.3139x5098,isalazar@gmail.com,"877 John Pines, Gainesville, FL",29.663246,-82.348548,Male,1964-09-12,Health Kits;Water;Legal;Trauma Support;Shelter;Contacts;Drills
Nathan Vargas,(967)460-5769,richardmcgrath@gregory.info,"997 Barber Well Suite 836, Gainesville, FL",29.67702,-82.351949,Male,2005-06-04,Rescue;Sandbags;Hazard Map
Michael Lopez,041-455-6151,gordonmichelle@gmail.com,"645 Kimberly Burgs, Gainesville, FL",29.637296,-82.341535,Other,1979-04-21,Water;Hazard Map;Relief;Shelter
Amanda Graves,(375)844-2032,laurie96@hotmail.com,"9081 Sharon Mission, Gainesville, FL",29.649446,-82.33802,Other,1979-01-27,Shelter;Toolkits;Counseling;Sanitation
Samuel Rose,+1-636-648-8122,turnerrichard@baker.com,"039 Ashley Summit, Gainesville, FL",29.658159,-82.363282,Female,1955-01-31,Drills;Trauma Support;Water
Andrew Manning,561-455-1351x639,nmeyers@herrera.com,"470 Tyler Highway, Gainesville, FL",29.627778,-82.34003,Female,1982-11-11,Translation;Water;Financial Aid
Heidi Parker,7298862092,cody21@lopez-thompson.com,"19958 Anderson Divide, Gainesville, FL",29.662374,-82.387969,Other,1997-10-10,Helpline;Temporary Schools;Contacts;Lost & Found;Insurance;Communication
Michael Thompson,4322605042,erincrane@gmail.com,"760 Thomas Stream Suite 655, Gainesville, FL",29.678553,-82.369992,Male,1955-05-04,Documentation;Support;Relief;Temporary Shelter
Amy Johnson,257.166.0654x538,michael66@hotmail.com,"3118 Brian Greens, Gainesville, FL",29.628518,-82.363911,Other,2006-10-07,Triage;Pet Care;Food
Lisa Mitchell,383.193.7867x478,paulweber@orozco-miller.com,"24273 Robert Dam, Gainesville, FL",29.643442,-82.358282,Male,1976-07-23,Sandbags;Counseling;Medication;Language Help;Food;Clean-up;Crowd Control
Vanessa Sharp,013-159-4430x2406,kendra45@yahoo.com,"835 Gray Place, Gainesville, FL",29.666043,-82.306378,Male,1997-04-14,Follow-up;Supplies;Mental Health;Housing
Luis Boone,1407105800,melissa43@gmail.com,"276 Miller Key Suite 968, Gainesville, FL",29.628466,-82.394828,Other,1987-04-20,Needs Assessment;Blood Donation;School;Rebuild;Training;Translation
Jodi Miller,001-677-812-2468x394,psanders@gmail.com,"2911 Brown Ramp Apt. 138, Gainesville, FL",29.668198,-82.332981,Male,1972-08-29,Construction;Alerts;Assessment
Michael Smith,1689636742,osutton@hotmail.com,"3195 Howard Viaduct Apt. 075, Gainesville, FL",29.632888,-82.397599,Other,1949-01-11,Clearance;Equipment;Food Packs;Trauma Support
Crystal Massey,(260)220-6574x858,michael68@hotmail.com,"61528 Hawkins Fort, Gainesville, FL",29.65579,-82.318767,Other,1970-09-29,Debris Removal;Needs Assessment;Information;Counseling;Relocation
Charles King,(136)744-7690x8570,hamiltonlance@hotmail.com,"5120 Joseph Plaza Apt. 576, Gainesville, FL",29.666188,-82.384819,Female,1987-04-28,Recruitment;Triage;Damage Reports;Collection;Medical
Kristina Orozco,510.518.4764,victoria90@wright.info,"18152 Amanda Ridges, Gainesville, FL",29.663709,-82.369039,Female,1950-04-27,Collection;Vaccination;Power Supply;Childcare;Insurance;Financial Aid
Kara Vaughn,(334)296-7900x16611,drobinson@hotmail.com,"951 Latoya Expressway Apt. 355, Gainesville, FL",29.658363,-82.356187,Female,1961-05-04,Security;Clothing;Medication;Psych Support;Resource Sharing;Recovery
Lisa Ayers,818.007.7604x44207,thompsonjared@gmail.com,"7819 Sharon Land, Gainesville, FL",29.646629,-82.335193,Male,1978-12-10,Clothing;Security;Rebuild;Crowd Control
Paul Giles,768.991.7597,alexander77@dunn.biz,"75434 Jessica Parkway Suite 503, Gainesville, FL",29.630993,-82.329568,Male,1970-06-18,School;Childcare;Translation;Rescue;Medical Camps
Raymond Spencer,(856)312-4573,harryhill@yahoo.com,"250 Young Flats, Gainesville, FL",29.654821,-82.329325,Other,1960-05-04,Crowd Control;Information;Food Packs;Trauma Support;Waste Removal
