Name,Phone,Email,Address,Latitude,Longitude,Gender,DOB,Helps
Stephanie Craig,(941)8236781,margaret86@jones-simmons.info,"95685 Velasquez Trail Apt. 064, Gainesville, FL",29.63858,-82.395342,Male,1981-03-09,Information;Drills;Life Skills;Relocation;Psych Support
James Espinoza,(370)9460658,cabrerakatherine@gmail.com,"98290 Sarah Brooks, Gainesville, FL",29.673384,-82.375836,Other,1971-09-01,First Aid;Shelter;Construction;Sandbags
Michael Hickman,456.475.6329x848,joyschneider@juarez-morris.com,"64462 Gomez Rapid, Gainesville, FL",29.640175,-82.381443,Other,1989-05-14,Remapping;Sandbags;Resource Sharing
Joseph Alexander,(346)8663800x755,donaldgarcia@butler.biz,"2086 Kenneth Falls, Gainesville, FL",29.629785,-82.355334,Male,1978-07-29,Rescue;Assessment;Financial Aid;Trauma Support;Debris Removal;Contacts;Information
Alicia Martinez,(805)9389781x582,leetony@gmail.com,"142 Gail Spur Suite 421, Gainesville, FL",29.665102,-82.38193,Female,1990-06-01,Pet Care;Remapping;Information;Hazard Map
Henry Lee,+13063285248x084,rivaskathleen@bell.net,"9838 Victor Centers Suite 901, Gainesville, FL",29.63065,-82.366261,Female,1967-11-21,Housing;Lost & Found;Cash Aid;Psych Support
Benjamin Henry,0015385814734x8120,christopher76@velez.net,"74186 Albert Freeway Suite 331, Gainesville, FL",29.676121,-82.354086,Female,1982-05-07,Temporary Shelter;School;Evacuation;Follow-up;Waste Removal
Shari Powell,(115)7434900x575,foxdavid@thompson.org,"83027 Griffin Parkways, Gainesville, FL",29.663648,-82.321741,Male,1965-08-12,Evacuation;Waste Removal;Psych Support;Childcare;Crowd Control
Leonard Murphy,664.258.3511,mariajones@hotmail.com,"903 Smith Grove Apt. 148, Gainesville, FL",29.670182,-82.322697,Female,1958-10-30,Food Packs;Job Aid;Training;Legal
Shelly Ward,(885)6877346x3880,ppacheco@graham.com,"0586 Matthews Rapids Suite 022, Gainesville, FL",29.658017,-82.321212,Male,1961-10-29,Life Skills;Financial;Training;Communication
David Jones,(258)9168527,christine07@underwood.com,"352 Garcia Centers Suite 485, Gainesville, FL",29.645185,-82.344388,Male,1994-08-20,Food Packs;Training;Relief
Connie Stanley,(317)0702673x9096,karina78@hotmail.com,"5323 Garcia Pike, Gainesville, FL",29.657048,-82.35355,Male,1949-03-19,Follow-up;Trauma Support;Food;Sanitation;Mental Health
Shane Marshall,9964945260x700,uvasquez@hotmail.com,"34035 Karen Plains Apt. 734, Gainesville, FL",29.638921,-82.31469,Female,1956-12-11,Resource Sharing;Needs Assessment;Medication
Shirley Eaton,0661317857,williamsalex@hotmail.com,"605 Laurie Gateway Apt. 915, Gainesville, FL",29.639391,-82.352696,Other,1987-05-27,Relocation;Transport;Contacts;Helpline
John Martinez,+10711253037x981,xmarquez@edwards.net,"2827 Jorge Islands Suite 264, Gainesville, FL",29.663745,-82.371601,Female,1960-11-12,Clean-up;Follow-up;Coordination;Toolkits;Trauma Support;Supplies
Cameron Cooper,0016162331837x079,kathrynshepherd@yahoo.com,"52000 Taylor Hills, Gainesville, FL",29.632872,-82.304091,Female,1971-02-03,Waste Removal;Vaccination;Pet Care
Ashley Tanner,2491462348,michaelblake@gmail.com,"9395 Katherine Common Apt. 577, Gainesville, FL",29.666613,-82.314744,Female,1979-08-25,Coordination;Sandbags;Awareness;Needs Assessment;Hygiene;Relief;Food
Anthony Ferguson,0010280864101,amartin@gmail.com,"1213 Watson Station, Gainesville, FL",29.634736,-82.348057,Female,1956-10-29,Clean-up;Water;Temporary Schools
Marissa Hunt,307.646.2684,crystal96@yahoo.com,"2828 Davis Radial, Gainesville, FL",29.675823,-82.319767,Male,1977-01-31,Housing;Crowd Control;Temporary Shelter;Sanitation
Trevor Dillon,(305)1771016x37992,jonespaul@hotmail.com,"098 Kevin Path, Gainesville, FL",29.678371,-82.398538,Other,1970-06-14,Recovery;Medical Camps;Cash Aid;Clothing;Training
Jessica Roberson,6541708191x872,chayden@curtis.biz,"511 Jenkins Plain, Gainesville, FL",29.656391,-82.329955,Other,1988-09-18,Helpline;Rebuild;Recruitment
Kenneth Williams,730.628.2300,frostmaria@young.net,"36655 Rodriguez Rest Apt. 730, Gainesville, FL",29.655718,-82.374099,Other,1998-04-27,Childcare;Medication;Language Help;Waste Removal;Documentation
Nicholas Ball,(778)4507919,briana93@kim.com,"99384 Zachary Pine Suite 179, Gainesville, FL",29.675119,-82.348201,Female,1963-10-22,Helpline;Communication;Information;Babysitting;Crowd Control;Cash Aid
Mary Waters,(265)9329409x763,valeriegardner@alvarez.com,"983 Ortega Mountain, Gainesville, FL",29.657143,-82.339103,Male,1972-02-11,Psych Support;Temporary Schools;Cash Aid;Rescue;Communication
Lisa Strickland,0012997980785x188,fitzpatrickscott@hansen.com,"0755 Ashley Mission Suite 214, Gainesville, FL",29.66725,-82.382953,Male,1971-03-08,Clean-up;Assessment;Legal
Adam Pena,9439251444x100,patriciamoore@gmail.com,"4138 Ramirez Court, Gainesville, FL",29.642294,-82.38992,Other,1986-09-20,Communication;Clean-up;Evacuation;Food Packs;Food;Vaccination;First Aid
Mary Sullivan,2778971318x4214,wbaker@rodriguez.com,"4052 Melissa Squares, Gainesville, FL",29.658413,-82.313411,Male,1955-03-15,Crowd Control;Temporary Schools;Triage;Medical Camps;Documentation
Courtney Tyler,2229267622,jacksondavid@gmail.com,"06997 April Motorway Suite 184, Gainesville, FL",29.654768,-82.393981,Other,1972-11-18,Awareness;Follow-up;Debris Removal;Childcare
Danielle Mann,1491677112,qgolden@yahoo.com,"6980 Patrick Underpass Suite 231, Gainesville, FL",29.640389,-82.327182,Other,1976-06-13,Financial Aid;Drills;Coordination;Vaccination;Water
Anthony Johnson,0011544546587x834,isalazar@gmail.com,"877 John Pines, Gainesville, FL",29.663246,-82.348548,Male,1952-01-17,Health Kits;Water;Legal;Trauma Support;Shelter;Contacts;Drills
Nathan Vargas,(537)1741392,richardmcgrath@gregory.info,"997 Barber Well Suite 836, Gainesville, FL",29.67702,-82.351949,Male,1990-03-17,Rescue;Sandbags;Hazard Map
Michael Lopez,(865)2558494,gordonmichelle@gmail.com,"645 Kimberly Burgs, Gainesville, FL",29.637296,-82.341535,Other,1967-09-17,Water;Hazard Map;Relief;Shelter
Amanda Graves,0888047895,laurie96@hotmail.com,"9081 Sharon Mission, Gainesville, FL",29.649446,-82.33802,Other,1974-01-31,Shelter;Toolkits;Counseling;Sanitation
Samuel Rose,0016539604045,turnerrichard@baker.com,"039 Ashley Summit, Gainesville, FL",29.658159,-82.363282,Female,1960-10-10,Drills;Trauma Support;Water
Andrew Manning,361.681.3501,nmeyers@herrera.com,"470 Tyler Highway, Gainesville, FL",29.627778,-82.34003,Female,1990-09-01,Translation;Water;Financial Aid
Heidi Parker,3192246393,cody21@lopez-thompson.com,"19958 Anderson Divide, Gainesville, FL",29.662374,-82.387969,Other,1961-01-17,Helpline;Temporary Schools;Contacts;Lost & Found;Insurance;Communication
Michael Thompson,0015967315560x361,erincrane@gmail.com,"760 Thomas Stream Suite 655, Gainesville, FL",29.678553,-82.369992,Male,1961-11-21,Documentation;Support;Relief;Temporary Shelter
Amy Johnson,4974474412,michael66@hotmail.com,"3118 Brian Greens, Gainesville, FL",29.628518,-82.363911,Other,1968-07-29,Triage;Pet Care;Food
Lisa Mitchell,+18574946128x69742,paulweber@orozco-miller.com,"24273 Robert Dam, Gainesville, FL",29.643442,-82.358282,Male,1960-08-10,Sandbags;Counseling;Medication;Language Help;Food;Clean-up;Crowd Control
Vanessa Sharp,+10771451971x1863,kendra45@yahoo.com,"835 Gray Place, Gainesville, FL",29.666043,-82.306378,Male,1974-09-24,Follow-up;Supplies;Mental Health;Housing
Luis Boone,(980)2664429,melissa43@gmail.com,"276 Miller Key Suite 968, Gainesville, FL",29.628466,-82.394828,Other,1991-05-19,Needs Assessment;Blood Donation;School;Rebuild;Training;Translation
Jodi Miller,(659)9344330,psanders@gmail.com,"2911 Brown Ramp Apt. 138, Gainesville, FL",29.668198,-82.332981,Male,1952-10-21,Construction;Alerts;Assessment
Michael Smith,+16135855281x086,osutton@hotmail.com,"3195 Howard Viaduct Apt. 075, Gainesville, FL",29.632888,-82.397599,Other,1962-04-21,Clearance;Equipment;Food Packs;Trauma Support
Crystal Massey,0019020609153,michael68@hotmail.com,"61528 Hawkins Fort, Gainesville, FL",29.65579,-82.318767,Other,1972-12-27,Debris Removal;Needs Assessment;Information;Counseling;Relocation
Charles King,+11332811393x1275,hamiltonlance@hotmail.com,"5120 Joseph Plaza Apt. 576, Gainesville, FL",29.666188,-82.384819,Female,1990-03-13,Recruitment;Triage;Damage Reports;Collection;Medical
Kristina Orozco,435.916.9273x3507,victoria90@wright.info,"18152 Amanda Ridges, Gainesville, FL",29.663709,-82.369039,Female,1971-04-12,Collection;Vaccination;Power Supply;Childcare;Insurance;Financial Aid
Kara Vaughn,0017373846966,drobinson@hotmail.com,"951 Latoya Expressway Apt. 355, Gainesville, FL",29.658363,-82.356187,Female,1984-01-07,Security;Clothing;Medication;Psych Support;Resource Sharing;Recovery
Lisa Ayers,(543)5179001x54748,thompsonjared@gmail.com,"7819 Sharon Land, Gainesville, FL",29.646629,-82.335193,Male,1959-08-14,Clothing;Security;Rebuild;Crowd Control
Paul Giles,+12853673089,alexander77@dunn.biz,"75434 Jessica Parkway Suite 503, Gainesville, FL",29.630993,-82.329568,Male,1976-05-07,School;Childcare;Translation;Rescue;Medical Camps
Raymond Spencer,347.779.7161x114,harryhill@yahoo.com,"250 Young Flats, Gainesville, FL",29.654821,-82.329325,Other,1962-05-22,Crowd Control;Information;Food Packs;Trauma Support;Waste Removal
David Morris,+19516645259x53398,amycarlson@whitaker.info,"184 Coleman Stravenue, Gainesville, FL",29.62224,-82.323158,Other,1961-07-02,Insurance;Shelter;Cash Aid;Sandbags;Relocation;School
Jeffrey Baker,9896316978,jdawson@lee.biz,"8740 Jeffrey Extension, Gainesville, FL",29.640841,-82.382972,Male,1980-02-10,Sanitation;Legal;Assessment;Food Packs;Security;Temporary Schools
Ronald Petersen,(528)7161261x921,webernicole@yahoo.com,"0126 Michele Spring Apt. 161, Gainesville, FL",29.621927,-82.36088,Other,1996-07-21,Medication;Hazard Map;Emergency Kits
Allen Jacobs,7775342999,leejeremy@harper.net,"034 Donald Key, Gainesville, FL",29.633389,-82.328062,Female,1950-04-16,Childcare;Food;Security
Katelyn Hicks,5595619920,lbowen@miller.biz,"77972 Jason Plaza, Gainesville, FL",29.625278,-82.319762,Other,1962-07-15,Equipment;Support;Cash Aid;Financial;Temporary Schools;Medical Camps
Joseph Perez,0016018554336x515,collinsjerry@wilson-campbell.biz,"066 Andrew Bridge, Gainesville, FL",29.671293,-82.350102,Female,1967-04-15,Food Packs;Recruitment;Job Aid;Housing;Triage;Counseling;Mental Health
Mrs. Daisy Wheeler,(835)1878221x37854,gharvey@hotmail.com,"0872 Case Land, Gainesville, FL",29.668043,-82.372697,Male,1997-01-04,Clearance;Training;Sanitation;Information;Health Kits;Remapping;Psych Support
Jessica King,4367690073x01266,mercadojoseph@jones-vincent.info,"75299 Amanda Neck Apt. 731, Gainesville, FL",29.646068,-82.343586,Female,1949-03-06,Psych Support;Support;Life Skills;Helpline;Clean-up
Justin Whitney,+17517535669x783,angela97@hotmail.com,"206 Wilson Flats, Gainesville, FL",29.657007,-82.345961,Female,1956-07-15,Awareness;Language Help;Remapping;Collection;Support
Patrick Williams,0017824190663,pattersonmelissa@smith-brown.com,"67626 French Estates, Gainesville, FL",29.624241,-82.359998,Female,1998-10-11,Clean-up;Triage;Food
Heidi Gomez,754.025.0656x239,diane63@gmail.com,"841 Pratt Pike Apt. 900, Gainesville, FL",29.676431,-82.305305,Male,1983-10-05,Childcare;Equipment;Rebuild;Transport;Damage Reports
Andrea Hart,(564)3701279x03325,fmckee@taylor-scott.com,"9125 Berry Drive, Gainesville, FL",29.649832,-82.310171,Other,1999-05-19,Toolkits;Needs Assessment;Sanitation;Clean-up
Amy Norman,+12892364661,lewisangela@johnson.com,"923 David Plains Suite 463, Gainesville, FL",29.652012,-82.379555,Other,1970-12-31,Recovery;Damage Reports;Financial Aid
Emily Kelly,9455380188x048,davisdarren@martinez.com,"160 Randy Turnpike Suite 014, Gainesville, FL",29.677667,-82.327892,Other,1949-06-12,Awareness;Equipment;Relief;School;Rebuild;Hygiene
Jesse Nelson,764.142.2500,schan@lopez.com,"212 Allison View Apt. 071, Gainesville, FL",29.669042,-82.382849,Female,1965-11-16,Equipment;Relocation;Cash Aid
Sean Oneill,1233853435,darylcasey@maxwell.com,"70136 Strickland Valley Suite 860, Gainesville, FL",29.672807,-82.332956,Male,1953-11-19,Temporary Schools;Support;Relocation;Debris Removal
Robert Klein,5623016886x00547,mark74@hotmail.com,"072 Robert Valley Suite 230, Gainesville, FL",29.644189,-82.344669,Other,1958-04-09,Contacts;Lost & Found;Debris Removal;Medication;Waste Removal;Equipment
Jennifer Suarez,(463)9920146,cooperisabel@hotmail.com,"7674 Warren Tunnel, Gainesville, FL",29.644689,-82.362756,Female,1955-01-24,Crowd Control;Medical;Clothing;Collection;Lost & Found
Michelle Barnes,(466)1259073,jenkinsmelissa@barnes.com,"731 Carlos Cliff Apt. 672, Gainesville, FL",29.630963,-82.357061,Male,1980-05-16,Cash Aid;Childcare;Assessment
Derrick Wheeler,(784)8917320x8053,amberyork@turner.com,"0766 Arias Turnpike Suite 130, Gainesville, FL",29.642123,-82.30683,Other,1987-03-26,Triage;Language Help;Rescue;Sandbags;Clothing;Financial Aid;Hygiene
Amanda Baker,+16867294025x811,gabriel92@gmail.com,"2745 Emily Burgs Suite 840, Gainesville, FL",29.657039,-82.370098,Other,1987-07-19,Medical Camps;Damage Reports;Food Packs;Crowd Control;Temporary Shelter;Relocation
Maureen Wood,0882410268x47766,nancy66@adams-brown.org,"30836 Tamara Cove Apt. 671, Gainesville, FL",29.664784,-82.376722,Female,1957-11-28,Pet Care;Temporary Schools;Damage Reports;Mental Health
John Fernandez,(135)7436055x4045,douglassims@andrade.info,"519 Walker Ports, Gainesville, FL",29.625299,-82.307805,Female,1999-05-20,Awareness;Communication;Job Aid;Contacts
Taylor Walker,+17307190187x431,ericstanley@hotmail.com,"87689 Blackwell Estates Apt. 697, Gainesville, FL",29.660687,-82.383454,Male,1980-10-26,School;Recruitment;Cash Aid;Blood Donation;Insurance
Paula Sellers,4375997355x507,daniel43@gmail.com,"00238 Kathleen Shoal, Gainesville, FL",29.654995,-82.368287,Other,1977-04-10,Assessment;Information;Training;Sandbags;Communication;Damage Reports;Power Supply
Maria Swanson,(982)5115608x827,qboyd@strickland.com,"693 Alexandra Tunnel Suite 825, Gainesville, FL",29.666,-82.344707,Female,1964-03-31,Translation;Emergency Kits;Resource Sharing;Financial;Water;Life Skills
Kimberly Roberts,0016001493400x14298,kjones@hotmail.com,"84712 Chavez Hollow Apt. 324, Gainesville, FL",29.679877,-82.369612,Male,1984-12-07,Clearance;Legal;Insurance;Shelter;Recruitment
Sandy Williams,0486885551x29395,fwilson@richards.com,"8024 Jody Walks Apt. 008, Gainesville, FL",29.629253,-82.376003,Other,1955-09-04,Legal;Power Supply;Temporary Schools;Waste Removal;Documentation;Translation
Kevin Dunlap,4310542235,james19@macias.com,"43938 Moore Village Apt. 435, Gainesville, FL",29.65603,-82.30839,Male,1987-03-15,Housing;Emergency Kits;Trauma Support;Medical;Drills;Food Packs;Food
Jennifer Calderon,4153600625x463,webbdaniel@johnson.com,"303 Lauren Park, Gainesville, FL",29.651026,-82.314764,Female,1991-06-26,Trauma Support;Triage;Lost & Found;Power Supply
Sandra Castillo,7625849436x14355,karengonzalez@yahoo.com,"455 Brianna Turnpike, Gainesville, FL",29.632702,-82.380798,Female,2000-02-24,Temporary Shelter;Legal;Transport;Supplies;Life Skills;Rebuild;Housing
Stephen Perez,2436583519x644,lauramassey@yahoo.com,"508 Michelle Path Suite 412, Gainesville, FL",29.629752,-82.308079,Other,1965-07-21,Assessment;Coordination;Lost & Found;Mental Health
Frank Marks,(198)6527971,ryoung@wilson.com,"399 Tiffany Pine Apt. 085, Gainesville, FL",29.657625,-82.319884,Male,1987-01-18,Equipment;Follow-up;Relocation;Translation;Sanitation
Vincent Farrell,061.959.6457x8047,uharvey@davis.com,"357 Kim Flat, Gainesville, FL",29.669155,-82.36218,Other,2000-09-14,Language Help;Collection;Psych Support;Food;Damage Reports;Power Supply;Lost & Found
Denise Best,168.889.8791x318,amiller@weaver.com,"36406 Suzanne Square Apt. 088, Gainesville, FL",29.654143,-82.333584,Male,1984-04-10,Water;Trauma Support;Transport;Awareness;Assessment;Babysitting;Resource Sharing
Cindy Smith,9325112692,baileymichael@perez.biz,"6114 Shah Harbor Suite 056, Gainesville, FL",29.677625,-82.359864,Male,1969-01-06,Documentation;Remapping;Food Packs;Drills;Evacuation
Miss Janet Miles MD,0010701521327x4435,carolyn38@daniels.com,"88893 Richard Branch, Gainesville, FL",29.672573,-82.387025,Female,1962-11-05,Assessment;Information;Follow-up;Food
Pamela Jones,0010847454195,jwheeler@gmail.com,"18500 Stacie Passage, Gainesville, FL",29.664168,-82.327815,Other,1963-06-17,Financial Aid;Food;Follow-up;Support
Julie Roberts,5058702172,jacksonandrew@lane-green.com,"6640 Diaz Islands Suite 598, Gainesville, FL",29.664298,-82.371323,Male,1961-11-18,Collection;Temporary Schools;Medication;Hazard Map;Childcare;Waste Removal
Stacey Mcguire MD,7079220534x2719,kmcbride@hotmail.com,"66037 Rowe Underpass Suite 770, Gainesville, FL",29.635498,-82.382906,Other,1967-08-01,Mental Health;Language Help;Power Supply;School;Construction
Barbara Jordan,0010723612152x9140,chambersnatalie@yahoo.com,"450 Alyssa Junction, Gainesville, FL",29.660772,-82.34921,Female,1987-11-22,Support;Information;Mental Health;Lost & Found;Remapping;Transport
Jaclyn Hansen,566.265.3352,yatesrita@beltran.com,"71217 Lewis Plaza, Gainesville, FL",29.622184,-82.3238,Female,1950-03-10,Follow-up;Construction;Emergency Kits;Life Skills;Rebuild;Security
Spencer Smith,117.468.7050,josephmullen@yahoo.com,"68424 William Gateway, Gainesville, FL",29.624063,-82.385427,Male,1991-11-05,Support;Shelter;Childcare
Deborah Carey,(617)0161277,martinkyle@may.com,"481 Russell Row Suite 438, Gainesville, FL",29.639239,-82.357868,Other,1979-11-17,Blood Donation;Needs Assessment;Follow-up;Food;Coordination;Relief
Randall Cross,3968732564x906,courtney16@garcia-davis.com,"072 Brian Springs Apt. 311, Gainesville, FL",29.666988,-82.362745,Female,1981-01-12,Drills;Recruitment;Awareness;Medical Camps;Counseling;Contacts;Psych Support
Jennifer Palmer,704.000.3394,smithbecky@mueller.biz,"20786 Thomas Mission Suite 223, Gainesville, FL",29.642957,-82.378818,Male,1987-04-04,Cash Aid;Toolkits;Emergency Kits;Helpline;Hazard Map
Kevin Simmons,0012298009075,kristi09@gmail.com,"937 Regina Ridge, Gainesville, FL",29.628745,-82.302392,Other,1976-12-07,Psych Support;Remapping;Helpline
Omar Pham,0786625461,rebeccawilliams@harper-benitez.com,"17094 Barbara View Suite 806, Gainesville, FL",29.645226,-82.329687,Other,1962-02-14,Clearance;Needs Assessment;Mental Health;Temporary Shelter;Transport
Christopher Baker,0016478583371x90810,victoria98@gmail.com,"385 Katie Vista Suite 710, Gainesville, FL",29.675898,-82.325038,Female,1974-09-26,Assessment;Water;Psych Support;Hygiene;Language Help;Relief;Resource Sharing
Taylor Mosley,173.291.7802,carla04@gmail.com,"00538 Williams Squares, Gainesville, FL",29.631828,-82.35765,Female,1957-07-12,Security;Psych Support;Financial Aid;Financial;Clean-up;Clearance;Clothing
Diamond Jones,8433772495,michael50@gmail.com,"0107 Cooper Light, Gainesville, FL",29.62764,-82.336169,Male,1959-10-17,Sandbags;Evacuation;Medical;Language Help
Victoria Knox,+19330563203x3703,areid@pacheco.org,"5862 Madden Creek Apt. 152, Gainesville, FL",29.667943,-82.346121,Female,1979-02-21,Medication;Information;Follow-up;Rescue;Insurance;Sandbags;Evacuation
